,AlphaBulletCapDot,AlphaBulletCapPar,AlphaBulletDot,AlphaBulletPar,ArticleNo,Class,DigitBulletDot,DigitBulletPar,Filename,FirstPatternOffset,FirstWordInCapitalOffset,LongestMatchingPattern,MatchedPatternsCount,MatchingBigrams,MatchingUnigrams,OrgMatchingBigrams,OrgMatchingUnigrams,OrgPrediction,OrgTotalMatchingCharacters,PrevAlphaBulletCapDot,PrevAlphaBulletCapPar,PrevAlphaBulletDot,PrevAlphaBulletPar,PrevDigitBulletDot,PrevDigitBulletPar,RawParagraph,RawParagraphLength,RespAPrediction,StemmedParagraph,StemmedParagraphLength,SumMatchingEntries,SumMatchingEntriesLength,TotalMatchingCharacters,TotalMatchingRatio,TotalPrediction,UnqMatchedPatternsCount,UnqMatchingBigrams,UnqMatchingUnigrams,WordsInCapital
138,0,0,0,1,9,NoIdea,0,0,20080100017.pdf,0,6,16,2,2,0,0,0,Non-Org,0,0,0,0,1,0,0,"εε) Η τήρηση του αρχείου της Γενικής Γραμματείας 
Ισότητας των Φύλων.",69,RespA,ΕΕ ΤΗΡΗΣ ΑΡΧΕΙ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,44,17,212,27,0.6136363636,RespA,2,2,0,4
139,0,0,0,0,10,NoIdea,0,0,20080100017.pdf,0,2,0,0,0,0,0,0,Non-Org,0,0,0,0,0,0,0,"Νομικό Τμήμα
Οι αρμοδιότητες του Νομικού Τμήματος είναι:",56,Non-RespA,ΝΟΜ ΤΜΗΜ ΑΡΜΟΔΙΟΤΗΤ ΝΟΜ ΤΜΗΜ,28,0,0,0,0,RespA,0,0,0,4
140,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,0,14,6,2,4,0,0,Non-Org,0,0,0,0,1,0,0,"β) Η μελέτη και επεξεργασία των σχεδίων νόμων, που 
ρυθμίζουν θέματα ισότητας, σε συνεργασία με τους 
αρμόδιους κυβερνητικούς φορείς.",133,RespA,Β ΜΕΛΕΤ ΕΠΕΞΕΡΓΑΣ ΣΧΕΔ ΝΟΜ ΡΥΘΜΙΖ ΘΕΜ ΙΣΟΤΗΤ ΣΥΝΕΡΓΑΣ ΑΡΜΟΔ ΚΥΒΕΡΝΗΤ ΦΟΡΕΙΣ.,76,125,932,50,0.6578947368,RespA,6,2,4,0
141,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,7,12,5,4,1,0,0,Non-Org,0,0,0,0,1,0,0,"γ) Η υποστήριξη του νομοπαρασκευαστικού έργου 
της Γ.Γ.Ι.Φ., σε συνεργασία με τις καθ’ ύλην αρμόδιες 
οργανικές μονάδες.",120,RespA,Γ ΥΠΟΣΤΗΡΙΞ ΝΟΜΟΠΑΡΑΣΚΕΥΑΣΤ ΕΡΓ Γ.Γ.Ι.Φ. ΣΥΝΕΡΓΑΣ ΚΑΘ ΥΛΗΝ ΑΡΜΟΔ ΟΡΓΑΝ ΜΟΝΑΔΕΣ.,79,60,551,50,0.6329113924,RespA,5,4,1,1
142,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,24,16,8,4,4,0,0,Non-Org,0,0,0,0,1,0,0,"δ) Η μελέτη της εθνικής, ευρωπαϊκής, διεθνούς νομοθεσίας και η παρακολούθηση της εφαρμογής της, σε 
θέματα σχετικά με το αντικείμενο και τις αρμοδιότητες 
της Γενικής Γραμματείας Ισότητας των Φύλων.",198,RespA,Δ ΜΕΛΕΤ ΕΘΝ ΕΥΡΩΠΑΙΚ ΔΙΕΘΝ ΝΟΜΟΘΕΣ ΠΑΡΑΚΟΛΟΥΘΗΣ ΕΦΑΡΜΟΓ ΘΕΜ ΣΧΕΤ ΑΝΤΙΚΕΙΜΕΝ ΑΡΜΟΔΙΟΤΗΤ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,116,151,1342,84,0.724137931,RespA,8,4,4,4
143,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,9,16,4,3,1,0,0,Non-Org,0,0,0,0,1,0,0,"ε) Η νομική υποστήριξη των επιμέρους υπηρεσιακών 
μονάδων της Γενικής Γραμματείας Ισότητας των Φύλων.",101,RespA,Ε ΝΟΜ ΥΠΟΣΤΗΡΙΞ ΕΠΙΜΕΡ ΥΠΗΡΕΣΙΑΚ ΜΟΝΑΔ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,68,16,212,50,0.7352941176,RespA,4,3,1,4
144,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,7,14,5,3,2,0,1,Non-Org,5,0,0,0,1,0,0,"στ). Η παροχή νομικών συμβουλών σε ερωτήματα 
Υπηρεσιών και πολιτών, σε θέματα αρμοδιότητας της 
Γ.Γ.Ι.Φ.",105,RespA,ΣΤ . ΠΑΡΟΧ ΝΟΜ ΣΥΜΒΟΥΛ ΕΡΩΤΗΜ ΥΠΗΡΕΣ ΠΟΛΙΤ ΘΕΜ ΑΡΜΟΔΙΟΤΗΤ Γ.Γ.Ι.Φ.,66,48,308,45,0.6818181818,RespA,5,3,2,2
145,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,0,12,5,1,4,0,0,Non-Org,0,0,0,0,1,0,0,"ζ) Η εισήγηση μέτρων στην περίπτωση διαφωνιών, 
οι οποίες απορρέουν από την εφαρμογή πολιτικών και 
νόμων, με στόχο την εγγύηση της ισότητας μεταξύ ανδρών και γυναικών.",168,RespA,Ζ ΕΙΣΗΓΗΣ ΜΕΤΡ ΠΕΡΙΠΤΩΣ ΔΙΑΦΩΝ ΑΠΟΡΡΕ ΕΦΑΡΜΟΓ ΠΟΛΙΤ ΝΟΜ ΣΤΟΧ ΕΓΓΥΗΣ ΙΣΟΤΗΤ ΑΝΔΡ ΓΥΝΑΙΚΩΝ.,89,38,192,32,0.3595505618,RespA,5,1,4,0
146,0,0,0,1,10,NoIdea,0,0,20080100017.pdf,0,10,11,3,1,2,0,0,Non-Org,0,0,0,0,1,0,0,"η) Η συλλογή και κωδικοποίηση διατάξεων σε θέματα 
ισότητας των Φύλων.",70,RespA,Η ΣΥΛΛΟΓ ΚΩΔΙΚΟΠΟΙΗΣ ΔΙΑΤΑΞ ΘΕΜ ΙΣΟΤΗΤ ΦΥΛΩΝ.,45,37,259,27,0.6,RespA,3,1,2,1
147,0,0,0,0,11,NoIdea,0,0,20080100017.pdf,0,3,9,2,0,2,0,0,Non-Org,0,0,0,0,0,0,0,Αρμοδιότητες του Γραφείου Επικοινωνίας και Δημοσίων Σχέσεων είναι:,66,Non-RespA,ΑΡΜΟΔΙΟΤΗΤ ΓΡΑΦΕΙ ΕΠΙΚΟΙΝΩΝ ΔΗΜΟΣ ΣΧΕΣ,38,24,189,15,0.3947368421,RespA,2,0,2,4
148,0,0,0,1,11,NoIdea,0,0,20080100017.pdf,0,15,16,12,8,4,0,0,Non-Org,0,0,0,0,1,0,0,"β) Η παρακολούθηση, επισήμανση και συλλογή ειδήσεων και δημοσιευμάτων, που αφορούν σε θέματα 
αρμοδιότητας της Γενικής Γραμματείας Ισότητας των 
Φύλων και η ενημέρωση του Γενικού Γραμματέα και των 
αρμόδιων οργανικών μονάδων της Γενικής Γραμματείας 
Ισότητας των Φύλων.",269,RespA,Β ΠΑΡΑΚΟΛΟΥΘΗΣ ΕΠΙΣΗΜΑΝΣ ΣΥΛΛΟΓ ΕΙΔΗΣ ΔΗΜΟΣΙΕΥΜ ΑΦΟΡ ΘΕΜ ΑΡΜΟΔΙΟΤΗΤ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛ ΕΝΗΜΕΡΩΣ ΓΕΝΙΚ ΓΡΑΜΜΑΤ ΑΡΜΟΔ ΟΡΓΑΝ ΜΟΝΑΔ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,165,162,1620,136,0.8242424242,RespA,11,7,4,10
149,0,0,0,1,11,NoIdea,0,0,20080100017.pdf,0,8,16,5,3,2,0,0,Non-Org,0,0,0,0,1,0,0,"γ) Οι επαφές και η συνεργασία με τα Μέσα Μαζικής 
Ενημέρωσης (Μ.Μ.Ε.) σχετικά με την πληροφόρηση για 
τις δραστηριότητες της Γενικής Γραμματείας Ισότητας 
των Φύλων.",165,RespA,Γ ΕΠΑΦ ΣΥΝΕΡΓΑΣ ΜΑΖ ΕΝΗΜΕΡΩΣ Μ.Μ.Ε. ΣΧΕΤ ΠΛΗΡΟΦΟΡΗΣ ΔΡΑΣΤΗΡΙΟΤΗΤ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,94,44,534,63,0.670212766,RespA,5,3,2,8
150,0,0,0,1,11,NoIdea,0,0,20080100017.pdf,0,7,16,4,4,0,0,0,Non-Org,0,0,0,0,1,0,0,"δ) Η κάλυψη γεγονότων και εκδηλώσεων της Γενικής 
Γραμματείας Ισότητας των Φύλων.",81,RespA,Δ ΚΑΛΥΨ ΓΕΓΟΝ ΕΚΔΗΛΩΣ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛΩΝ.,51,14,191,53,1.039215686,RespA,4,4,0,4
151,0,0,0,1,11,NoIdea,0,0,20080100017.pdf,0,9,10,5,0,5,0,0,Non-Org,0,0,0,0,1,0,0,"ε) Η συνεργασία για όλα τα παραπάνω με το Τμήμα 
Πληροφόρησης της Διεύθυνσης Τεκμηρίωσης και Πληροφόρησης, όπου κρίνεται αναγκαίο.",130,RespA,Ε ΣΥΝΕΡΓΑΣ ΠΑΡΑΠΑΝ ΤΜΗΜ ΠΛΗΡΟΦΟΡΗΣ ΔΙΕΥΘΥΝΣ ΤΕΚΜΗΡΙΩΣ ΠΛΗΡΟΦΟΡΗΣ ΚΡΙΝ ΑΝΑΓΚΑΙΟ.,79,101,832,44,0.5569620253,RespA,4,0,4,5
152,0,0,0,0,12,NoIdea,0,0,20080100017.pdf,0,2,16,11,10,1,0,4,Non-Org,24,0,0,0,0,0,0,"Οργανικές Θέσεις Προσωπικού της Γενικής Γραμματείας Ισότητας των Φύλων 
1. Ο συνολικός αριθμός των θέσεων του πάσης φύσεως 
προσωπικού της Γ.Γ.Ι.Φ. ορίζεται σε εκατόν πέντε (105) 
θέσεις, εκ των οποίων ογδόντα οκτώ (88) είναι θέσεις 
μόνιμου προσωπικού, δεκατρείς (13) είναι θέσεις προσωπικού με σχέση εργασίας ιδιωτικού δικαίου αορίστου 
χρόνου και τέσσερεις (4) είναι θέσεις δικηγόρων με 
έμμισθη εντολή.",406,Non-RespA,ΟΡΓΑΝ ΘΕΣ ΠΡΟΣΩΠ ΓΕΝΙΚ ΓΡΑΜΜΑΤΕΙ ΙΣΟΤΗΤ ΦΥΛ 1. ΣΥΝΟΛ ΑΡΙΘΜ ΘΕΣ ΠΑΣ ΦΥΣ ΠΡΟΣΩΠ Γ.Γ.Ι.Φ. ΟΡΙΖ ΕΚΑΤΟΝ ΠΕΝΤ 105 ΘΕΣ ΕΚ ΟΓΔΟΝΤ ΟΚΤΩ 88 ΘΕΣ ΜΟΝΙΜ ΠΡΟΣΩΠ ΔΕΚΑΤΡ 13 ΘΕΣ ΠΡΟΣΩΠ ΣΧΕΣ ΕΡΓΑΣ ΙΔΙΩΤ ΔΙΚΑΙ ΑΟΡΙΣΤ ΧΡΟΝ ΤΕΣΣΕΡ 4 ΘΕΣ ΔΙΚΗΓΟΡ ΕΜΜΙΣΘ ΕΝΤΟΛΗ.,238,52,499,115,0.4831932773,RespA,11,10,1,8
153,0,0,0,0,13,NoIdea,0,0,20080100017.pdf,0,3,0,0,0,0,0,2,Non-Org,12,0,0,0,0,0,0,"Διάκριση θέσεων Προσωπικού
Οι θέσεις του προσωπικού της Γ.Γ.Ι.Φ. διακρίνονται 
σε:",82,Non-RespA,ΔΙΑΚΡΙΣ ΘΕΣ ΠΡΟΣΩΠ ΘΕΣ ΠΡΟΣΩΠ Γ.Γ.Ι.Φ. ΔΙΑΚΡΙΝ,46,0,0,0,0,Org,0,0,0,3
154,0,0,0,0,14,NoIdea,0,0,20080100017.pdf,0,2,10,10,1,9,0,2,Non-Org,9,0,0,0,0,0,0,"Προσόντα Διορισμού
1. Ως προσόν διορισμού στον κλάδο Π.Ε. Ειδικών σε 
θέματα Ισότητας ορίζεται το πτυχίο ή δίπλωμα Α.Ε.Ι. της 
ημεδαπής ή ισότιμο αντίστοιχης ειδικότητας σχολών 
της αλλοδαπής μιας από τις ειδικότητες ή κατευθύνσεις, από αυτές, που περιγράφονται στο άρθρο 4 του 
π.δ. 50/2001 (Φ.Ε.Κ. 39 Α΄), όπως έχει τροποποιηθεί και 
ισχύει κάθε φορά.",353,Non-RespA,ΠΡΟΣΟΝΤ ΔΙΟΡΙΣΜ 1. ΠΡΟΣΟΝ ΔΙΟΡΙΣΜ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ ΟΡΙΖ ΠΤΥΧ ΔΙΠΛΩΜ Α.Ε.Ι. ΗΜΕΔΑΠ ΙΣΟΤΙΜ ΑΝΤΙΣΤΟΙΧ ΕΙΔΙΚΟΤΗΤ ΣΧΟΛ ΑΛΛΟΔΑΠ ΕΙΔΙΚΟΤΗΤ ΚΑΤΕΥΘΥΝΣ ΠΕΡΙΓΡΑΦ ΑΡΘΡ 4 Π.Δ. 50 2001 Φ.Ε.Κ. 39 Α ΤΡΟΠΟΠΟΙ ΙΣΧΥ ΦΟΡΑ.,212,49,314,68,0.320754717,RespA,9,1,8,8
155,0,0,0,0,14,NoIdea,0,0,20080100017.pdf,0,4,13,12,3,9,0,2,Non-Org,9,0,0,0,0,0,0,"Για τον κλάδο Π.Ε. Ειδικών σε θέματα ισότητας, πέραν του ανωτέρω βασικού τίτλου, απαιτείται και η κατοχή μεταπτυχιακού τίτλου σε γνωστικό αντικείμενο 
Aνθρωπιστικών, Kοινωνικών και Νομικών (ειδίκευση σε 
θέματα Ανθρωπίνων Δικαιωμάτων, Δημοσίου Δικαίου, 
Ευρωπαϊκού Δικαίου) σπουδών ή αποφοίτηση από την 
Εθνική Σχολή Δημόσιας Διοίκησης (Ε.Σ.Δ.Δ.) ή τριετής 
εμπειρία σε θέματα ισότητας, καθώς και η άριστη γνώση 
μίας τουλάχιστον ξένης γλώσσας, η οποία θα ορίζεται 
με την προκήρυξη.",483,Non-RespA,ΓΙΑ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ ΠΕΡ ΒΑΣΙΚ ΤΙΤΛ ΑΠΑΙΤΕΙΤΑ ΚΑΤΟΧ ΜΕΤΑΠΤΥΧΙΑΚ ΤΙΤΛ ΓΝΩΣΤ ΑΝΤΙΚΕΙΜΕΝ AΝΘΡΩΠΙΣΤΙΚΩΝ KΟΙΝΩΝΙΚΩΝ ΝΟΜ ΕΙΔΙΚΕΥΣ ΘΕΜ ΑΝΘΡΩΠΙΝ ΔΙΚΑΙΩΜ ΔΗΜΟΣ ΔΙΚΑΙ ΕΥΡΩΠΑΙΚ ΔΙΚΑΙ ΣΠΟΥΔ ΑΠΟΦΟΙΤΗΣ ΕΘΝ ΣΧΟΛ ΔΗΜΟΣ ΔΙΟΙΚΗΣ Ε.Σ.Δ.Δ. ΤΡΙΕΤ ΕΜΠΕΙΡ ΘΕΜ ΙΣΟΤΗΤ ΑΡΙΣΤ ΓΝΩΣ ΞΕΝ ΓΛΩΣΣ ΟΡΙΖ ΠΡΟΚΗΡΥΞΗ.,290,56,373,86,0.2965517241,RespA,10,2,8,16
156,0,0,0,0,14,NoIdea,0,0,20080100017.pdf,0,10,14,3,1,2,0,1,Non-Org,5,0,0,0,0,0,0,"Επίσης, απαιτείται τουλάχιστον διετής εμπειρία σε 
θέματα αρμοδιοτήτων των Συμβουλευτικών Κέντρων και 
*01000170802080012*
η πολύ καλή γνώση τουλάχιστον μιας ξένης γλώσσας, 
η οποία θα ορίζεται με την προκήρυξη.",211,Non-RespA,ΕΠΙΣΗΣ ΑΠΑΙΤΕΙΤΑ ΔΙΕΤ ΕΜΠΕΙΡ ΘΕΜ ΑΡΜΟΔΙΟΤΗΤ ΣΥΜΒΟΥΛΕΥΤ ΚΕΝΤΡ 01000170802080012 ΚΑΛ ΓΝΩΣ ΞΕΝ ΓΛΩΣΣ ΟΡΙΖ ΠΡΟΚΗΡΥΞΗ.,113,14,154,33,0.2920353982,Irrelevant,3,1,2,2
157,0,0,0,0,15,NoIdea,0,0,20080100017.pdf,0,2,14,6,3,3,0,1,Non-Org,5,0,0,0,0,0,0,"Προϊστάμενοι 
Προϊστάμενος Γενικής Διεύθυνσης Συντονισμού
Ως Προϊστάμενος της Γενικής Διεύθυνσης Συντονισμού ορίζεται υπάλληλος του κλάδου Π.Ε. Ειδικών σε 
θέματα ισότητας ή Π.Ε. Διοικητικού – Οικονομικού.",205,Non-RespA,ΠΡΟΙΣΤΑΜΕΝ ΠΡΟΙΣΤΑΜΕΝ ΓΕΝΙΚ ΔΙΕΥΘΥΝΣ ΣΥΝΤΟΝΙΣΜ ΠΡΟΙΣΤΑΜΕΝ ΓΕΝΙΚ ΔΙΕΥΘΥΝΣ ΣΥΝΤΟΝΙΣΜ ΟΡΙΖ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜΙΚΟΥ.,148,32,301,60,0.4054054054,RespA,4,2,2,14
158,0,0,0,0,16,NoIdea,0,0,20080100017.pdf,0,2,13,4,1,3,0,0,Non-Org,0,0,0,0,0,0,0,"Προϊστάμενοι Διευθύνσεων
1. Στις Διευθύνσεις Προγραμματισμού, Ανάπτυξης 
και Απασχόλησης, Εργασιακών Σχέσεων και Κοινωνικής Πολιτικής, Ευρωπαϊκής Πολιτικής και Διεθνούς 
Συνεργα σίας, προΐστανται υπάλληλοι των κλάδων Π.Ε.",221,Non-RespA,ΠΡΟΙΣΤΑΜΕΝ ΔΙΕΥΘΥΝΣ 1. ΔΙΕΥΘΥΝΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΑΠΑΣΧΟΛΗΣ ΕΡΓΑΣΙΑΚ ΣΧΕΣ ΚΟΙΝΩΝ ΠΟΛΙΤ ΕΥΡΩΠΑΙΚ ΠΟΛΙΤ ΔΙΕΘΝ ΣΥΝΕΡΓ ΣΙ ΠΡΟΪ́ΣΤΑΝΤΑΙ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε.,153,32,350,39,0.2549019608,RespA,4,1,3,15
159,0,0,0,0,16,NoIdea,0,0,20080100017.pdf,0,6,10,1,1,0,0,1,Non-Org,5,0,0,0,0,0,0,Ειδικών σε θέματα ισότητας και Π.Ε. Διοικητικού – Οικονομικού.,62,Non-RespA,ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜΙΚΟΥ.,42,3,30,10,0.2380952381,RespA,1,1,0,3
160,0,0,0,0,16,NoIdea,0,0,20080100017.pdf,0,2,15,7,3,4,0,1,Non-Org,5,0,0,0,0,0,0,"Κοινωνικού. 
3. Στη Διεύθυνση Διοικητικού Οικονομικού και Οργάνωσης προΐστανται υπάλληλοι των κλάδων Π.Ε. Ειδικών 
σε θέματα ισότητας, Π.Ε. Διοικητικού – Οικονομικού, και 
εάν δεν υπάρχουν ή δεν επαρκούν Τ.Ε. Διοικητικού – Λογιστικού και Τ.Ε. Κοινωνικού.",254,Non-RespA,ΚΟΙΝΩΝΙΚΟΥ. 3. ΔΙΕΥΘΥΝΣ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΟΡΓΑΝΩΣ ΠΡΟΪ́ΣΤΑΝΤΑΙ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΔΕΝ ΥΠΑΡΧ ΔΕΝ ΕΠΑΡΚ Τ.Ε. ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ Τ.Ε. ΚΟΙΝΩΝΙΚΟΥ.,174,51,390,62,0.3563218391,RespA,6,2,4,15
161,0,0,0,0,17,NoIdea,0,0,20080100017.pdf,0,2,15,11,3,8,0,1,Non-Org,5,0,0,0,0,0,0,"Προϊστάμενοι Τμημάτων
1. Στα Τμήματα Προγραμματισμού και Ανάπτυξης, 
Εκπαίδευσης και Κατάρτισης, Ανάπτυξης και Απασχόλησης της Διεύθυνσης Προγραμματισμού, Ανάπτυξης 
και Απασχόλησης προΐστανται υπάλληλοι των κλάδων 
Π.Ε. Ειδικών σε θέματα ισότητας, Π.Ε. Διοικητικού – Οικονομικού, και εάν δεν υπάρχουν ή δεν επαρκούν Τ.Ε.",321,Non-RespA,ΠΡΟΙΣΤΑΜΕΝ ΤΜΗΜ 1. ΤΜΗΜ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΕΚΠΑΙΔΕΥΣ ΚΑΤΑΡΤΙΣ ΑΝΑΠΤΥΞ ΑΠΑΣΧΟΛΗΣ ΔΙΕΥΘΥΝΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜ ΑΝΑΠΤΥΞ ΑΠΑΣΧΟΛΗΣ ΠΡΟΪ́ΣΤΑΝΤΑΙ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΔΕΝ ΥΠΑΡΧ ΔΕΝ ΕΠΑΡΚ Τ.Ε.,218,125,1187,110,0.504587156,RespA,9,3,6,19
162,0,0,0,0,17,NoIdea,0,0,20080100017.pdf,0,2,6,1,0,1,0,0,Non-Org,0,0,0,0,0,0,0,Διοικητικού – Λογιστικού και Τ.Ε. Κοινωνικού.,45,Non-RespA,ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ Τ.Ε. ΚΟΙΝΩΝΙΚΟΥ.,31,2,12,6,0.1935483871,RespA,1,0,1,3
163,0,0,0,0,17,NoIdea,1,0,20080100017.pdf,0,2,15,10,3,7,0,1,Non-Org,5,0,0,0,0,1,0,"3. Στα Τμήματα Τεκμηρίωσης, Πληροφόρησης της Διεύθυνσης Τεκμηρίωσης και Πληροφόρησης προΐστανται 
υπάλληλοι των κλάδων Π.Ε. Ειδικών σε θέματα ισότητας 
και Π.Ε. Διοικητικού – Οικονομικού, Π.Ε. Πληροφορικής, 
και εάν δεν υπάρχουν ή δεν επαρκούν Τ.Ε. Διοικητικού – 
Λογιστικού, Τ.Ε. Πληροφορικής και Τ.Ε. Κοινωνικού.",314,Non-RespA,3. ΤΜΗΜ ΤΕΚΜΗΡΙΩΣ ΠΛΗΡΟΦΟΡΗΣ ΔΙΕΥΘΥΝΣ ΤΕΚΜΗΡΙΩΣ ΠΛΗΡΟΦΟΡΗΣ ΠΡΟΪ́ΣΤΑΝΤΑΙ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ Π.Ε. ΠΛΗΡΟΦΟΡ ΔΕΝ ΥΠΑΡΧ ΔΕΝ ΕΠΑΡΚ Τ.Ε. ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ Τ.Ε. ΠΛΗΡΟΦΟΡ Τ.Ε. ΚΟΙΝΩΝΙΚΟΥ.,213,70,602,90,0.4225352113,RespA,8,3,5,20
164,0,0,0,0,17,NoIdea,1,0,20080100017.pdf,0,2,15,8,2,6,0,2,Non-Org,13,0,0,0,0,1,0,"4. Στα Τμήματα Ευρωπαϊκής Πολιτικής, Διεθνούς Συνεργασίας και Διεθνών Οργανισμών της Διεύθυνσης 
ΦΕΚ 17 
Ευρωπαϊκής Πολιτικής και Διεθνούς Συνεργασίας προΐστανται υπάλληλοι των κλάδων Π.Ε. Ειδικών σε θέματα 
ισότητας, Π.Ε. Διοικητικού – Οικονομικού, και εάν δεν 
υπάρχουν ή δεν επαρκούν Τ.Ε. Διοικητικού – Λογιστικού 
και Τ.Ε. Κοινωνικού.",338,Non-RespA,4. ΤΜΗΜ ΕΥΡΩΠΑΙΚ ΠΟΛΙΤ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ ΔΙΕΘΝ ΟΡΓΑΝΙΣΜ ΔΙΕΥΘΥΝΣ ΦΕΚ 17 ΕΥΡΩΠΑΙΚ ΠΟΛΙΤ ΔΙΕΘΝ ΣΥΝΕΡΓΑΣ ΠΡΟΪ́ΣΤΑΝΤΑΙ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΔΕΝ ΥΠΑΡΧ ΔΕΝ ΕΠΑΡΚ Τ.Ε. ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ Τ.Ε. ΚΟΙΝΩΝΙΚΟΥ.,225,97,790,64,0.2844444444,RespA,7,2,5,23
165,0,0,0,0,17,NoIdea,1,0,20080100017.pdf,0,2,15,9,4,5,0,1,Non-Org,5,0,0,0,0,1,0,"5. Στο Τμήμα Διοικητικού της Διεύθυνσης Διοικητικού Οικονομικού και Οργάνωσης προΐσταται υπάλληλος των 
κλάδων Π.Ε. Ειδικών σε θέματα ισότητας, Π.Ε. Διοικητικού Οικονομικού, και εάν δεν υπάρχει ή δεν επαρκεί 
Τ.Ε. Διοικητικού – Λογιστικού, Τ.Ε. Κοινωνικού και εάν δεν 
υπάρχει ή δεν επαρκεί Δ.Ε. Διοικητικού Λογιστικού.",319,Non-RespA,5. ΤΜΗΜ ΔΙΟΙΚΗΤ ΔΙΕΥΘΥΝΣ ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΟΡΓΑΝΩΣ ΠΡΟΪ́ΣΤΑΤΑΙ ΥΠΑΛΛΗΛ ΚΛΑΔ Π.Ε. ΕΙΔΙΚ ΘΕΜ ΙΣΟΤΗΤ Π.Ε. ΔΙΟΙΚΗΤ ΟΙΚΟΝΟΜ ΔΕΝ ΥΠΑΡΧ ΔΕΝ ΕΠΑΡΚ Τ.Ε. ΔΙΟΙΚΗΤ ΛΟΓΙΣΤ Τ.Ε. ΚΟΙΝΩΝ ΔΕΝ ΥΠΑΡΧ ΔΕΝ ΕΠΑΡΚ Δ.Ε. ΔΙΟΙΚΗΤ ΛΟΓΙΣΤΙΚΟΥ.,214,57,462,79,0.3691588785,RespA,7,3,4,19
